Teste 1
28 4933 s
29 4924 b
30 4909 w
31 4901 j
32 4770 x
33 4764 k
34 4686 g
35 4684 t
36 4618 f
37 4525 t
38 4517 y
39 4512 q
40 4423 s
41 4356 c
42 4303 p
43 4293 a
44 4134 c
45 4051 l
46 4037 r
47 3957 n
48 3880 w
49 3807 y
50 3677 y
51 3675 p
52 3660 r
53 3596 m
54 3473 d
55 3468 r

Teste 45
1 7568 f
2 7204 m
3 6446 e
4 6317 p
5 5578 q
6 4582 k
7 4540 j
8 4433 f
9 4257 p
10 4156 x
11 3909 l
12 3897 j
13 3583 t
14 3552 c
15 3545 h

Teste 46
1 6709 z
2 6441 n
3 6279 c
4 6277 u
5 6239 t
6 6214 e
7 6177 m
8 6118 r
9 6061 v
10 5878 p
11 5836 c
12 5810 b
13 5807 a
14 5785 r
15 5761 o
16 5685 q
17 5625 u
18 5589 o
19 5481 v
20 5469 p
21 5430 m
22 5349 x
23 5341 a
24 5337 t
25 5335 e
26 5088 t
27 5023 y
28 5005 f
29 5004 z
30 4981 p
31 4968 f
32 4966 x
33 4919 p
34 4875 f
35 4858 s
36 4725 q
37 4714 g
38 4697 m
39 4696 o
40 4649 r
41 4583 y
42 4466 y
43 4450 e
44 4384 u
45 4362 g
46 4315 q
47 4085 x
48 4055 c
49 3778 a
50 3327 i
51 3007 y
52 2904 i

Teste 47
1 6771 c
2 6749 c
3 6504 d
4 6423 e
5 6363 k
6 6075 u
7 5930 i
8 5904 q
9 5872 w
10 5789 k
11 5749 c
12 5702 l
13 5681 n
14 5579 z
15 5505 f
16 5399 b
17 5321 q
18 5300 d
19 5275 o
20 5243 w
21 5193 o
22 5132 h
23 5129 n
24 5097 a
25 5042 b
26 4999 m
27 4995 j
28 4976 g
29 4956 c
30 4880 f
31 4795 w
32 4790 r
33 4684 z
34 4551 s
35 4455 h
36 4355 j
37 4344 c
38 4291 q
39 4198 e
40 4142 i
41 4106 j
42 4017 u
43 3999 y
44 3881 s
45 3803 d
46 3690 w
47 3585 n
48 3410 u
49 3396 n

Teste 48
1 8393 g
2 6805 w
3 6633 m
4 6383 a
5 6175 s
6 6097 p
7 6000 u
8 5915 w
9 5878 q
10 5822 s
11 5737 j
12 5657 i
13 5654 q
14 5651 m
15 5628 n
16 5603 h
17 5494 m
18 5455 z
19 5402 x
20 5352 d
21 5331 n
22 5329 p
23 5322 o
24 5253 r
25 5243 f
26 5143 q
27 5135 n
28 5134 t
29 5103 s
30 5004 v
31 4944 t
32 4936 y
33 4929 o
34 4907 r
35 4795 v
36 4755 o
37 4585 f
38 4584 l
39 4501 l
40 4454 b
41 4331 q
42 4301 f
43 4140 c
44 4066 x
45 4043 c
46 3805 e
47 3784 z
48 3700 o
49 3605 q
50 3514 u
51 3478 e
52 3456 f
53 3200 m
54 3040 u

Teste 49
1 6579 p
2 6315 p
3 6215 n
4 6101 y
5 6059 w
6 5972 s
7 5927 p
8 5875 g
9 5835 x
10 5756 t
11 5753 t
12 5699 b
13 5664 n
14 5646 q
15 5552 t
16 5544 o
17 5431 f
18 5392 w
19 5273 e
20 5243 v
21 5233 h
22 5179 q
23 5105 f
24 5097 x
25 5012 x
26 4955 n
27 4926 d
28 4835 w
29 4775 h
30 4681 f
31 4658 u
32 4614 x
33 4603 c
34 4507 d
35 4493 d
36 4458 j
37 4244 z
38 4091 x
39 4059 p
40 3884 p
41 3843 t
42 3390 g
43 3329 i
44 3048 y

Teste 50
1 6212 t
2 6139 m
3 5708 d
4 5296 x
5 5262 q
6 5215 p
7 5209 u
8 4998 i
9 4959 f
10 4940 q
11 4852 h
12 4834 d
13 4725 f
14 4511 k
15 4448 f
16 3742 p
17 3698 n
18 3003 r

Teste 51
1 7062 y
2 5551 g
3 5422 h
4 5265 n
5 4711 h
6 4504 h

Teste 52
1 7073 e
2 6300 u
3 6211 l
4 5182 m
5 4738 h
6 4657 c

Teste 53
1 6413 z
2 6367 f
3 6310 y
4 6231 i
5 6222 d
6 6045 z
7 5926 g
8 5734 u
9 5679 f
10 5595 d
10 5595 m
12 5543 y
13 5537 f
14 5531 j
15 5523 e
16 5513 b
17 5437 o
18 5404 z
19 5386 r
20 5366 m
21 5349 f
22 5345 z
23 5323 n
24 5315 g
25 5284 r
26 5278 g
27 5257 v
28 5211 r
29 5207 d
30 5171 p
31 5147 s
32 5121 y
33 5109 t
34 5031 a
35 4972 m
36 4965 p
37 4933 p
38 4887 o
39 4885 w
40 4861 l
41 4817 v
42 4792 m
43 4776 c
44 4659 j
45 4571 n
46 4561 y
47 4499 t
48 4481 z
49 4472 e
50 4444 t
51 4443 v
52 4393 e
53 4340 r
54 4314 p
55 4280 i
56 4265 q
57 4186 l
58 4155 k
59 4122 h
60 3776 a
61 3764 f
61 3764 x
63 3596 y
64 2795 e
65 2696 y
66 1964 p

Teste 54
1 6799 i
2 6482 k
3 6351 k
4 6203 r
5 6120 s
6 5941 x
7 5873 l
8 5793 w
9 5560 x
10 5558 p
11 5550 n
12 5470 a
13 5306 f
14 5241 m
15 5203 h
16 5141 x
17 5132 s
18 5126 e
19 5118 x
20 5106 y
21 5101 a
22 5087 x
23 5047 k
24 5006 p
25 4885 z
26 4880 d
27 4802 s
28 4631 x
29 4131 m
30 4089 z
31 3797 v
32 3656 v
33 3173 d

Teste 55
1 6696 x
2 5216 m
3 5134 a
4 4753 r
5 4650 p
6 3391 u

Teste 56
1 7090 m
2 6682 g
3 6519 w
4 6509 e
5 6484 a
6 6399 u
7 6362 b
8 6318 a
9 6313 s
10 6288 o
11 6189 q
12 6077 b
13 6070 y
14 6060 t
15 6020 a
16 5925 s
17 5869 g
18 5827 n
19 5783 k
20 5675 y
21 5488 k
22 5474 x
23 5421 j
24 5376 j
25 5364 v
26 5356 k
27 5346 o
28 5338 r
29 5323 f
30 5301 r
31 5174 s
32 5166 v
33 5100 x
34 5092 j
35 5084 b
36 5078 i
37 5074 y
38 5024 w
39 5006 x
40 4974 n
41 4966 y
42 4963 f
43 4904 c
44 4897 i
45 4846 g
46 4838 l
47 4807 f
48 4789 q
49 4711 m
50 4708 j
51 4696 k
52 4680 o
53 4678 x
54 4662 v
55 4661 p
56 4645 y
57 4622 c
58 4606 a
59 4586 p
60 4585 s
61 4568 r
62 4527 e
63 4460 f
64 4413 k
65 4410 j
66 4389 n
67 4306 b
68 4246 n
68 4246 t
70 4218 x
71 4125 g
72 4021 q
73 4001 b
74 3980 k
75 3968 h
76 3917 s
77 3895 o
78 3786 s
79 3666 y
80 3326 u
81 2747 g

Teste 57
1 5905 l
2 5831 u
3 4750 u
4 4245 a
5 3890 b
6 3725 s

Teste 58
1 7129 e
2 7034 x
3 6664 h
4 6515 x
5 6309 l
6 6109 n
7 6071 d
8 6067 c
9 6049 t
10 6002 z
11 5972 v
12 5797 f
13 5667 o
14 5623 t
15 5581 z
16 5545 n
17 5539 f
18 5512 m
19 5480 g
20 5386 h
21 5383 s
22 5275 i
23 5258 x
24 5210 t
25 5189 s
26 5165 s
27 5162 y
28 5108 o
29 5096 l
30 5018 p
31 4970 g
32 4969 l
33 4958 x
34 4950 o
35 4870 w
36 4858 k
37 4840 o
38 4821 c
39 4769 r
40 4767 r
41 4757 p
42 4658 k
43 4611 c
44 4595 y
45 4559 g
46 4553 q
47 4546 x
48 4524 t
49 4488 i
50 4457 l
51 4400 n
52 4389 d
53 4387 i
54 4344 p
55 4315 o
56 4314 b
57 4276 g
58 4268 k
59 4224 z
60 4154 y
61 4068 m
62 4050 e
63 4026 n
64 3887 n
65 3859 s
66 3840 c
67 3825 f
68 3727 m
69 3658 d
70 3657 w
71 3638 u
72 3604 f
73 3554 a
74 3355 v
75 3319 e
76 3289 i
77 3125 e

Teste 59
1 7819 j
2 7223 b
3 5194 w
4 5081 f
5 4940 v
6 4747 w
7 4664 m
8 4445 i
9 4201 m
10 4072 k
11 4021 n
12 3575 s
13 3268 e

Teste 60
1 7114 o
2 6935 j
3 6770 c
4 6428 f
5 6326 n
6 6305 l
7 6185 g
8 6164 d
9 6095 p
10 5988 u
11 5956 n
12 5811 f
13 5685 k
14 5676 g
15 5661 w
16 5658 m
17 5656 d
18 5634 m
19 5443 p
20 5432 w
21 5314 j
22 5270 l
23 5228 h
24 5037 l
25 4992 i
26 4991 h
27 4985 w
28 4978 g
29 4962 m
30 4790 l
31 4744 c
32 4724 o
33 4721 i
34 4711 l
35 4704 p
36 4673 v
37 4657 v
38 4656 u
39 4559 y
40 4549 y
41 4475 w
42 4454 j
43 4447 i
44 4420 b
45 4410 b
46 4398 p
47 4318 a
48 4183 f
49 4141 h
50 4127 w
51 4117 g
52 4015 n
53 3976 l
54 3824 t
55 3747 q
56 3719 t
57 3589 d
58 3475 m
59 3474 x
60 3357 q
61 3082 e

Teste 61
1 8594 x
2 7495 o
3 7074 u
4 7006 q
5 6904 t
6 6725 x
7 6588 v
8 6548 l
9 6533 d
10 6517 t
11 6462 l
12 6375 k
13 6346 d
14 6332 t
15 6263 m
16 6142 z
17 6090 e
18 6089 p
19 6084 s
20 6021 b
21 6003 j
22 5899 x
23 5793 v
24 5789 b
25 5772 z
26 5767 k
27 5719 q
28 5713 q
29 5711 r
30 5709 y
31 5702 c
32 5689 r
33 5674 v
34 5602 d
35 5596 l
36 5536 v
37 5532 q
38 5497 b
39 5367 e
40 5360 j
41 5284 g
42 5260 c
43 5173 o
44 5135 h
45 5133 g
46 5100 r
47 5035 w
48 4997 u
49 4987 u
50 4932 u
51 4889 n
52 4878 i
53 4852 e
54 4799 c
55 4792 x
56 4746 g
57 4737 h
58 4687 s
59 4658 o
60 4585 w
61 4542 g
62 4512 j
63 4472 n
64 4331 e
65 4305 y
66 4258 f
67 4215 n
68 4195 z
69 4179 g
70 4118 r
71 4001 y
72 3935 v
73 3895 h
74 3793 a
75 3600 y
76 3593 j
77 3546 y
78 3441 x
79 2906 f
80 2540 k

Teste 62
1 7329 i
2 7269 w
3 7060 m
4 6871 s
5 6805 a
6 6540 j
7 6463 q
8 6392 y
9 6391 e
10 6315 q
11 6168 i
12 6117 t
13 6108 a
14 5997 s
15 5955 l
16 5909 j
17 5905 d
18 5900 p
19 5779 e
20 5773 m
21 5765 u
22 5694 z
23 5690 i
24 5661 i
25 5650 p
26 5612 t
27 5572 b
28 5537 c
29 5529 n
30 5473 o
31 5457 g
32 5448 s
33 5440 o
34 5438 a
35 5436 x
36 5435 x
37 5419 c
38 5412 l
39 5365 a
40 5310 f
41 5297 p
42 5295 r
43 5226 n
43 5226 t
45 5210 d
46 5208 m
47 5167 h
48 5150 i
49 5135 d
50 5134 q
51 5116 q
52 5049 b
53 4956 v
54 4946 c
55 4942 x
56 4935 e
57 4883 z
58 4865 t
59 4822 d
60 4804 i
61 4781 j
62 4779 f
63 4713 l
64 4688 q
65 4653 c
66 4651 j
67 4614 m
68 4602 w
69 4515 b
70 4467 v
71 4432 j
72 4409 v
73 4391 j
74 4375 m
75 4371 m
76 4352 k
77 4336 p
78 4314 y
79 4208 u
80 4110 d
81 4018 e
82 3974 j
83 3930 j
84 3925 u
85 3909 k
86 3823 u
87 3780 m
88 3766 v
89 3738 u
90 3730 o
91 3670 v
92 3650 h
93 3576 y
94 3570 n
95 3310 p
96 3269 o
97 3035 f
98 3026 a
99 2990 w
100 2963 k

Teste 63
1 6926 f
2 6225 s
3 6049 j
4 5720 z
5 5713 c
6 5699 w
7 5550 j
8 5531 u
9 5423 m
10 5395 u
11 5286 g
12 5225 r
13 5204 m
14 5121 p
15 4917 h
16 4876 s
17 4716 m
18 4304 t
19 4263 b
20 4126 s
21 3875 b
22 3860 j
23 3793 o
24 3725 l
25 3118 q
26 3086 o

Teste 64
1 6259 c
2 6256 e
3 5857 p
4 5687 h
5 5462 w
6 5288 b
7 5270 v
8 5159 l
9 4940 r
10 4731 s
11 4627 g
12 4112 z
13 3715 k

Teste 65
1 7483 h
2 6506 a
3 6296 d
4 5934 l
5 5900 l
6 5788 b
7 5620 z
8 5499 y
9 5452 g
10 5322 a
11 5290 f
12 5176 p
13 5046 h
14 5011 j
15 4948 o
16 4865 p
17 4853 g
18 4835 e
19 4639 b
20 4618 z
21 4243 i
22 4181 v
23 4174 x
24 4134 z
25 4131 m
26 3880 v
27 3564 d

Teste 66
1 5605 v
2 5592 d
3 5365 o
4 5257 i
5 5177 z
6 4819 w
7 4780 o
8 4592 c
9 4435 s
10 4207 g
11 4180 h
12 4007 g
13 3590 t
14 3280 z
15 3104 p
16 2990 k

Teste 67
1 7009 a
2 6744 y
3 6701 y
4 6549 f
5 6515 d
6 6481 f
7 6234 m
8 6206 j
9 6166 q
10 6115 v
11 5978 w
12 5919 j
13 5917 h
14 5800 t
15 5740 x
16 5696 w
17 5655 o
18 5637 k
19 5619 i
20 5561 u
21 5543 p
22 5465 q
23 5421 a
24 5394 f
25 5357 f
26 5324 d
27 5215 i
28 5184 v
29 5143 c
30 5130 y
31 5122 t
32 4953 m
33 4897 v
34 4879 z
35 4875 l
36 4799 o
37 4738 j
38 4736 s
39 4604 a
40 4584 i
41 4579 r
42 4566 m
43 4519 u
44 4502 j
45 4440 k
46 4359 e
47 4291 y
48 4230 f
49 4136 i
50 4083 x
51 3979 q
52 3960 y
53 3959 w
54 3801 r
55 3668 v
56 2673 o

Teste 68
1 6471 l
2 6220 z
3 6133 q
4 6095 r
5 5681 l
6 5400 y
7 5319 j
8 5280 y
9 5157 u
10 5048 f
11 4981 b
12 4461 y
13 4195 s
14 4097 v
15 3899 k
16 3723 i
17 3386 k

Teste 69
1 8045 p
2 7270 g
3 7064 k
4 6989 a
5 6975 d
6 6942 v
7 6792 b
8 6602 d
9 6530 d
10 6316 w
11 6263 p
12 6262 n
13 6251 m
14 6056 n
15 6026 k
16 6003 m
17 5963 g
18 5935 u
19 5921 v
20 5904 c
21 5836 b
22 5794 h
23 5728 a
24 5726 g
25 5716 y
26 5696 e
27 5614 k
28 5610 u
29 5564 j
30 5516 y
31 5503 k
32 5492 k
32 5492 x
34 5462 u
35 5452 n
36 5444 o
37 5426 s
38 5358 p
39 5345 k
40 5338 h
41 5238 r
42 5204 q
43 5179 w
44 5136 n
45 5108 e
46 5104 f
46 5104 y
48 5077 b
49 5065 e
50 5055 x
51 5054 l
52 5015 u
53 4946 t
54 4939 x
55 4937 q
56 4894 b
57 4879 m
58 4866 h
59 4856 i
60 4854 c
61 4845 y
62 4839 i
63 4756 f
64 4735 d
65 4728 g
66 4678 s
67 4677 k
68 4622 c
69 4582 r
70 4562 r
71 4505 w
72 4396 g
73 4317 b
74 4247 q
75 4149 q
75 4149 u
77 4097 h
78 4051 r
79 4018 c
80 3972 t
81 3960 c
82 3938 m
83 3902 h
84 3696 i
85 3646 b
86 3645 d
87 3575 b
88 3348 k
89 3262 j
90 3065 x
91 2674 o
92 2558 l

Teste 70
1 7099 f
2 6593 y
3 6587 h
4 6483 b
5 6452 o
6 6370 q
7 6197 g
8 5894 y
9 5887 j
10 5877 r
11 5555 s
12 5542 q
13 5505 t
14 5501 o
15 5472 n
16 5436 i
17 5385 u
18 5364 h
19 5322 a
20 5183 m
21 5178 u
22 5173 u
23 5149 b
24 5036 u
25 4985 n
26 4859 f
27 4637 p
28 4563 b
29 4529 g
30 4488 e
31 4485 q
32 4477 d
33 4280 j
34 4264 a
35 4135 s
36 4112 m
37 4030 p
38 3611 b
39 2855 d

Teste 71
1 4872 y

Teste 72
1 7880 s
2 7031 q
3 6843 c
4 6809 q
5 6546 f
6 6467 y
7 6197 e
8 6109 o
9 6104 a
10 6057 e
11 6025 b
12 5926 i
13 5902 u
14 5898 l
15 5874 y
16 5851 j
17 5765 z
18 5737 r
19 5729 m
20 5695 p
21 5620 w
22 5574 d
23 5573 v
24 5544 d
25 5533 b
26 5504 l
27 5479 b
28 5469 b
29 5413 n
30 5412 y
31 5405 g
32 5392 t
33 5349 p
34 5228 l
35 5212 m
36 5207 j
37 5203 v
38 5169 g
39 5162 b
40 5114 w
41 4982 m
42 4965 t
43 4910 i
44 4908 l
45 4871 h
46 4750 u
47 4658 z
48 4598 f
49 4596 t
50 4591 c
51 4579 f
52 4576 k
53 4571 q
54 4521 v
55 4397 e
56 4393 v
57 4332 i
58 4252 b
59 4220 v
60 4115 y
61 4079 x
62 4031 s
63 4018 f
64 3863 y
65 3731 r
66 3711 r
67 3654 m
68 3469 o
69 3341 c
70 3173 i
71 3113 j

Teste 73
1 7469 r
2 6826 o
3 6693 x
4 6608 p
5 6497 n
6 6188 c
7 6139 h
8 6098 g
9 6076 r
10 6061 k
11 6055 n
12 5888 i
13 5877 y
14 5835 o
15 5726 k
16 5693 j
17 5635 x
18 5624 y
19 5531 g
20 5496 f
21 5495 t
22 5489 s
23 5482 d
24 5477 p
25 5454 e
26 5448 u
27 5432 a
28 5422 i
29 5373 b
30 5326 k
31 5315 q
32 5265 h
33 5166 v
34 5107 r
35 5074 j
36 4984 d
37 4971 a
38 4969 l
39 4929 b
40 4871 v
41 4817 s
42 4800 m
43 4795 v
44 4771 b
45 4769 r
46 4733 p
47 4723 t
48 4721 m
49 4712 l
50 4666 e
51 4604 s
52 4550 w
53 4441 l
54 4405 b
55 4366 a
56 4313 s
57 4229 f
58 4154 d
59 4140 s
60 4082 t
61 3989 o
62 3853 b
63 3852 b
64 3749 q
65 3743 y
66 3736 w
67 3727 n
68 3627 t
69 3377 y
70 3279 i
71 3087 p
72 3070 m
73 2938 h
74 1861 e

Teste 74
1 6375 k
2 5621 j
3 5310 o
4 5222 o
5 5058 l
6 4786 u
7 4370 k
8 3568 t
9 3198 p

Teste 75
1 7183 e
2 5380 b
3 4730 h
4 4682 c
5 4447 b
6 4184 d

Teste 76
1 7945 y
2 6609 y
3 6412 f
4 6294 u
5 6262 e
6 6106 z
7 6097 u
8 6095 i
9 6055 d
9 6055 u
11 6002 e
12 5891 t
13 5794 i
14 5678 s
15 5570 g
16 5528 z
17 5471 u
18 5464 a
19 5319 c
20 5300 e
21 5258 f
22 5178 j
23 5111 n
24 5038 b
25 5035 t
26 5025 o
27 5013 s
28 5003 g
29 4880 d
30 4723 r
31 4647 k
32 4630 g
33 4571 t
34 4545 u
35 4453 l
35 4453 r
37 4417 i
38 4408 k
39 4407 e
40 4359 c
41 4315 i
42 4200 w
43 4139 n
44 4094 c
45 4055 v
46 3934 n
47 3905 n
48 3828 g
49 3791 s
50 3775 o
51 3748 z
52 3037 j

Teste 77
1 7019 z
2 6574 a
3 6521 d
4 6510 b
5 6445 p
6 6207 r
7 6186 p
8 6177 k
9 6144 d
10 6138 c
11 6093 a
12 5822 e
13 5804 p
14 5791 n
15 5757 f
16 5699 x
17 5655 l
18 5623 j
19 5549 k
20 5539 t
21 5512 g
22 5509 k
23 5505 q
24 5467 y
25 5295 w
26 5274 v
27 5236 r
28 5164 c
29 5099 o
30 5074 o
31 5050 f
32 4963 k
33 4947 s
34 4931 z
35 4895 p
36 4825 m
37 4740 t
38 4728 x
39 4720 m
40 4672 d
41 4667 p
42 4617 w
43 4602 e
44 4592 h
45 4560 s
46 4491 x
47 4489 x
48 4482 z
49 4400 z
50 4380 r
51 4364 d
52 4322 m
53 4265 b
54 4229 p
55 4209 w
56 4203 g
57 4089 d
58 4037 d
59 4008 n
60 3886 f
61 3811 r
62 3630 g
63 3484 i
64 3459 z
65 3053 f
66 2836 w
67 2550 w

Teste 78
1 6728 l
2 6715 w
3 6604 j
4 6399 f
5 6253 j
6 6194 q
7 6131 g
8 6067 p
9 6037 y
10 6015 g
11 5999 i
12 5990 c
13 5893 f
14 5812 g
15 5737 i
16 5727 b
17 5695 x
18 5665 o
19 5606 p
20 5557 r
21 5549 g
22 5506 u
23 5496 k
24 5478 m
25 5434 c
26 5423 o
27 5400 s
28 5396 j
29 5366 r
30 5244 s
31 5237 m
32 5214 q
33 5163 o
34 5106 c
35 5077 w
36 5020 x
37 4999 l
38 4998 c
39 4961 u
40 4948 d
41 4923 k
42 4919 l
43 4912 j
44 4880 s
45 4836 o
46 4817 l
47 4806 u
48 4782 q
49 4770 i
50 4768 r
51 4754 u
52 4737 v
53 4657 a
54 4592 v
55 4525 v
56 4454 o
57 4453 c
58 4435 s
59 4389 y
60 4275 f
61 4262 b
62 4252 q
63 4200 c
64 4166 h
65 4066 x
66 4060 b
66 4060 e
68 4046 s
69 3929 a
70 3884 b
71 3810 y
72 3747 m
73 3684 s
74 3667 t
75 3616 f
76 3503 r
77 3501 m
78 3475 d
79 3224 j
80 3006 y
81 2473 x

Teste 79
1 7122 l
2 7071 b
3 6775 n
4 6746 q
5 6562 h
6 6462 t
7 6418 k
8 6269 s
9 6247 o
10 6193 s
11 6169 g
12 6148 h
13 6092 v
14 6053 z
15 5962 g
16 5927 m
17 5862 g
18 5848 g
19 5825 z
20 5814 q
21 5776 x
22 5773 i
23 5730 x
24 5707 v
25 5701 n
26 5649 w
27 5645 u
28 5602 u
29 5599 k
30 5563 q
31 5495 c
32 5484 c
33 5457 a
34 5437 f
35 5404 v
36 5386 i
37 5376 j
38 5365 m
39 5362 h
40 5344 t
41 5303 b
42 5275 f
43 5254 j
44 5209 x
45 5191 o
46 5165 h
47 5147 i
48 5146 d
49 5113 i
50 5037 x
51 5035 r
52 5024 l
53 5010 m
54 5007 p
55 5004 t
56 4966 a
57 4964 j
58 4944 v
59 4880 w
60 4853 o
61 4835 x
62 4769 r
63 4766 b
64 4751 c
65 4741 x
66 4686 j
67 4667 q
68 4665 e
69 4628 b
70 4568 t
71 4514 w
72 4506 s
73 4442 f
74 4412 a
75 4403 w
76 4392 i
77 4311 x
78 4241 l
79 4166 l
80 4111 x
81 4047 o
82 4010 l
83 3979 v
84 3915 o
85 3753 q
86 3730 s
87 3709 y
88 3642 m
89 3582 s
90 3505 a
91 3171 y
92 3155 x
93 3107 s
94 2536 p

Teste 80
1 6539 m
2 6311 r
3 6239 o
4 6204 p
5 6042 r
6 5829 c
7 5705 p
8 5678 c
9 5488 y
10 5307 j
11 5306 w
12 5200 e
13 5198 p
14 5168 y
15 5119 n
16 5103 b
17 5062 t
18 5043 b
19 5027 t
20 5005 u
21 4925 a
22 4913 f
23 4905 v
24 4903 l
24 4903 w
26 4875 c
27 4857 q
28 4797 y
29 4782 k
30 4761 f
31 4734 t
32 4688 d
33 4686 p
34 4666 h
35 4660 h
36 4628 v
37 4593 w
38 4510 f
39 4501 t
40 4440 b
41 4374 l
42 4277 u
43 4170 k
44 4137 u
45 4118 w
46 3972 i
47 3957 w
48 3943 j
49 3899 b
50 3694 p
51 3678 x
52 3623 x
53 3619 x
54 3601 n
55 3328 q
56 3311 t
57 3182 x

Teste 81
1 6269 d
2 6103 l
3 6102 o
4 5894 p
5 5827 y
6 5751 m
7 5504 m
8 5435 e
9 5216 w
10 5057 u
11 4983 t
12 4820 e
13 4638 z
14 4607 t
15 4537 t
16 4473 r
17 4414 o
18 4205 p
19 4180 i
20 4039 o
21 4026 e
22 3989 s
23 3968 j
24 3913 i
25 3841 a
26 3832 k
27 3750 y
28 3588 k
29 3319 z

Teste 82
1 7216 g
2 7165 u
3 6915 d
4 6894 x
5 6778 w
6 6624 r
7 6616 p
8 6420 p
9 6416 x
10 6383 v
11 6307 p
12 6093 j
13 6036 b
14 6025 d
15 5952 h
16 5951 e
17 5943 f
18 5904 s
19 5902 t
20 5792 a
21 5790 h
22 5686 n
23 5675 y
24 5644 r
25 5615 z
26 5589 c
27 5554 w
28 5552 u
29 5544 z
30 5528 u
31 5484 t
32 5482 n
33 5454 p
34 5449 u
35 5448 n
36 5419 o
37 5342 d
38 5278 q
39 5274 b
40 5249 s
41 5208 k
42 5158 s
43 5143 n
44 5133 b
45 5053 o
46 5045 q
47 5041 m
48 5019 t
49 4938 f
50 4877 s
51 4866 l
52 4823 m
53 4782 i
54 4760 d
54 4760 t
56 4716 i
57 4700 p
58 4698 d
59 4681 a
60 4677 b
61 4671 h
62 4663 k
63 4640 v
64 4612 j
65 4598 w
66 4577 j
67 4567 n
68 4556 s
69 4519 c
70 4484 u
71 4474 q
72 4436 i
73 4434 h
74 4427 b
75 4357 r
76 4352 d
77 4295 s
78 4252 s
79 4241 w
80 4228 c
81 4178 j
82 4126 d
83 4117 z
84 4093 l
85 4091 k
86 4068 n
87 4044 x
88 3985 a
89 3936 v
90 3840 h
91 3705 t
92 3610 l
93 3510 g
94 3447 s
95 3442 l
96 3435 h
97 3323 e
98 3112 c
99 3110 o
100 2996 u

Teste 83
1 6570 b
2 6561 v
3 6395 p
4 6162 s
5 5837 a
6 5384 h
7 5334 n
8 5327 v
9 5227 i
10 5182 s
11 5175 n
12 5077 d
13 4848 s
14 4834 m
15 4759 l
16 4698 f
17 4634 l
18 4440 f
19 4310 l
20 4206 o
21 4161 l
22 4073 u
23 4056 i
24 4007 t
25 3856 k
26 3723 u
27 3400 r
28 3357 z
29 3073 e
30 2834 w

Teste 84
1 7005 t
2 5033 o
3 5026 j
4 4855 i
5 4669 v
6 4469 w
7 4450 u
8 4417 v
9 4404 o
10 4353 b

Teste 85
1 7317 r
2 6583 p
3 6306 s
4 6297 f
5 6280 i
6 6198 f
7 6178 c
8 6090 f
9 6057 j
10 6032 v
11 5990 q
12 5977 s
13 5959 q
14 5940 i
15 5910 k
16 5900 o
17 5841 k
18 5837 f
19 5828 z
20 5801 w
21 5795 l
22 5768 h
23 5740 h
24 5726 l
25 5698 q
26 5650 i
27 5638 c
28 5611 c
29 5609 r
30 5559 c
31 5512 d
32 5507 t
33 5434 t
34 5395 x
35 5386 x
36 5314 b
37 5308 u
38 5227 g
39 5200 i
40 5192 k
41 5165 z
42 5147 g
43 5135 g
44 5121 k
45 5109 m
46 5044 h
47 5036 n
48 5012 f
49 4917 l
50 4897 d
51 4879 e
52 4848 y
53 4822 j
54 4821 v
55 4750 w
56 4737 z
57 4710 x
58 4671 u
59 4642 m
60 4641 v
61 4638 t
62 4607 a
63 4538 z
64 4441 z
65 4366 o
66 4331 z
67 4271 p
68 4258 e
68 4258 t
70 4236 m
71 4212 s
72 4182 x
73 4176 p
74 4101 g
75 4089 x
76 4076 g
77 4006 f
78 3992 v
79 3928 h
80 3856 e
81 3839 t
82 3826 m
83 3773 m
84 3758 i
85 3633 x
86 3250 s
87 2477 g

Teste 86
1 6992 s
2 6989 i
3 6798 j
4 6515 g
5 6218 s
6 6208 n
7 6176 o
8 6067 p
9 6052 x
10 5956 v
11 5816 m
12 5763 y
13 5755 h
14 5739 c
15 5696 g
16 5671 u
17 5666 o
18 5649 l
19 5600 c
20 5567 a
21 5545 x
22 5515 r
23 5480 q
24 5431 l
25 5404 d
26 5395 s
27 5338 m
28 5309 k
29 5290 v
30 5265 y
31 5164 u
32 5161 g
33 5136 b
34 5126 a
35 5099 m
36 5066 a
37 5047 k
38 5030 h
39 4992 a
40 4928 l
41 4863 e
42 4800 s
43 4783 n
44 4759 c
45 4744 i
46 4706 u
47 4686 n
48 4622 g
49 4603 v
50 4594 g
51 4556 v
52 4550 t
53 4422 a
54 4411 y
55 4380 o
56 4376 x
57 4314 d
58 4307 g
59 4300 f
60 4282 h
61 4233 l
62 4219 o
63 4201 u
64 4142 a
65 4140 u
66 4066 d
67 4017 q
68 3983 x
69 3768 r
70 3737 u
71 3730 g
72 3728 m
73 3529 h
74 3401 q
75 3339 x
76 3303 p
77 3163 e
78 2940 t

Teste 87
1 6400 m
2 6188 z
3 5811 x
4 5752 n
5 5637 f
6 5558 u
7 5242 q
8 5147 o
9 4836 m
10 4760 p
11 4618 y
12 4475 f
13 4428 q
14 4370 q
15 4190 z
16 3958 p
17 3866 h
18 3579 l
19 3433 z
20 3406 n
21 3310 o
22 3207 c

Teste 88
1 6902 h
2 6758 f
3 6583 d
4 6447 j
5 6423 d
6 5907 l
