Teste 1
8 6453 j
9 6308 f
10 6142 e
11 6063 f
12 6010 a
13 6005 b
14 5921 m
15 5877 r
16 5821 z
17 5763 l
18 5740 s
19 5705 l
20 5700 m
21 5698 r
22 5683 o
23 5648 n
24 5581 z
25 5539 j
26 5533 z
27 5508 o
28 5498 r
29 5481 i
30 5475 t
31 5459 f
32 5424 d
33 5364 m
34 5323 f
35 5300 a
36 5266 z
37 5216 l
38 5193 u
39 5181 e
40 5127 s
41 5088 t
42 5057 t
43 5019 p
44 4973 a
44 4973 m
46 4971 m
47 4925 w
48 4891 b
48 4891 s
50 4886 r
50 4886 s
52 4856 m
53 4841 z
54 4836 f
55 4808 l
56 4783 n
57 4729 m
58 4728 t
59 4679 q
60 4651 p
61 4613 q
62 4601 o
63 4556 l
64 4544 t
65 4534 l
66 4471 a
66 4471 p
68 4451 g
69 4414 u
70 4354 j
71 4348 o
72 4258 z
73 4219 i
74 4204 g
75 4027 p
76 4023 d
77 3930 t
78 3899 o
79 3874 f
80 3842 g
81 3749 o
82 3688 s
83 3682 s
84 3504 u
85 3354 u
86 3145 m
87 3123 j

Teste 49
1 7230 g
2 6356 v
3 6089 m
4 5875 s
5 5769 l
6 5698 z
7 5673 l
8 5652 w
9 5648 s
10 5583 h
11 5539 z
12 5508 c
13 5481 l
14 5471 n
15 5459 p
16 5438 y
17 5382 q
18 5364 n
19 5356 j
20 5331 m
21 5300 w
22 5258 g
23 5217 p
24 5216 v
25 5182 j
26 5181 r
27 5157 f
28 5150 m
29 5145 l
30 5142 c
31 5098 g
32 5088 g
33 5039 r
34 5019 g
35 4973 c
36 4925 e
37 4891 y
38 4886 q
39 4883 z
40 4841 g
41 4808 m
42 4729 l
43 4679 m
44 4613 h
45 4556 u
46 4547 z
47 4534 m
48 4471 l
49 4414 f
50 4348 q
51 4219 z
52 4081 e
53 4057 r
54 4027 n
55 3930 z
56 3874 j
57 3816 z
58 3758 q
59 3749 r
60 3682 k
61 3631 g
62 3522 k
63 3362 n
64 3354 j
65 3123 g
66 2676 u
67 2189 c

Teste 50
1 6707 g
2 6563 s
3 6443 g
4 6397 e
5 6379 c
6 6356 n
7 6340 z
8 6134 o
9 6119 h
10 6109 k
11 5977 r
12 5875 h
13 5763 m
14 5761 n
15 5739 o
16 5700 v
17 5698 r
18 5672 j
19 5660 b
20 5652 y
21 5634 q
22 5610 f
23 5596 n
24 5583 o
25 5508 j
26 5471 m
27 5441 u
28 5438 v
29 5364 q
30 5331 u
31 5258 c
32 5216 e
33 5191 f
34 5181 b
35 5150 t
36 5142 m
37 5131 x
38 5088 n
39 5019 x
40 4940 m
41 4925 t
42 4897 s
43 4886 o
44 4841 o
45 4729 f
46 4689 c
47 4613 c
48 4547 f
49 4471 s
49 4471 s
51 4419 p
52 4348 f
53 4236 t
54 4081 s
55 4027 s
56 4007 t
57 3954 f
58 3895 y
59 3874 k
60 3758 g
61 3682 g
62 3628 f
63 3522 p
64 3506 l
65 3354 l
66 3030 o
67 2676 f

Teste 51
1 7096 j
2 7029 p
3 6960 m
4 6857 e
5 6812 b
6 6707 y
7 6689 s
8 6575 c
9 6515 m
10 6480 b
11 6452 a
12 6443 c
13 6379 k
14 6340 a
15 6330 o
16 6308 o
17 6292 p
18 6251 m
19 6220 y
20 6203 q
21 6119 g
22 6063 f
23 6062 p
24 6005 n
25 5977 p
26 5934 p
27 5877 f
28 5870 j
29 5763 f
29 5763 h
31 5754 t
32 5739 x
33 5732 f
34 5705 p
35 5698 l
36 5660 c
37 5634 b
38 5619 n
39 5618 n
40 5610 o
41 5596 a
42 5587 a
43 5565 f
44 5543 r
45 5514 p
46 5508 n
47 5441 p
48 5392 f
49 5364 i
50 5354 u
51 5338 v
52 5258 k
53 5225 x
54 5206 n
55 5191 k
56 5150 m
57 5131 t
58 5027 e
59 5019 v
60 4925 d
61 4915 s
62 4886 b
63 4875 b
64 4856 k
65 4840 k
66 4779 m
67 4732 o
68 4729 e
69 4715 h
70 4667 d
71 4645 b
72 4613 p
73 4610 k
74 4471 u
75 4419 q
76 4320 l
77 4285 k
78 4236 g
79 4031 z
80 4027 n
81 4000 a
82 3954 r
83 3948 i
84 3907 c
85 3889 g
86 3874 o
87 3837 o
88 3780 a
89 3747 p
90 3682 k
91 3629 m
92 3606 g
93 3522 e
94 3400 a
95 3354 a
96 2676 z

Teste 52
1 7162 v
2 7029 l
3 6966 k
4 6857 p
5 6847 r
6 6707 r
7 6706 r
8 6575 s
9 6560 d
10 6522 l
11 6504 h
12 6480 d
13 6452 r
14 6443 s
15 6340 h
16 6333 w
17 6308 q
18 6279 p
19 6251 h
20 6203 r
21 6133 o
22 6063 o
23 6005 w
24 5934 x
25 5870 l
26 5843 z
27 5763 e
28 5739 t
29 5705 l
30 5687 k
31 5660 o
32 5619 l
33 5610 t
34 5587 r
35 5545 t
36 5543 o
37 5536 l
38 5508 w
39 5425 f
40 5392 f
41 5383 n
42 5354 j
43 5344 p
44 5273 p
45 5263 o
46 5258 n
47 5221 t
48 5206 o
49 5186 l
50 5161 d
51 5150 s
52 5119 e
53 5111 s
54 5068 w
55 5055 r
56 5027 r
57 4925 d
58 4912 q
59 4886 p
60 4856 h
61 4779 l
62 4729 v
63 4667 z
64 4613 o
65 4573 j
66 4514 l
67 4471 k
68 4440 p
69 4419 n
70 4342 h
71 4320 f
72 4236 k
73 4150 t
74 4134 o
75 4089 o
76 4045 l
77 4027 l
78 4003 f
79 3993 l
80 3954 k
81 3925 s
82 3907 x
83 3874 g
84 3780 p
85 3682 t
86 3606 p
87 3598 k
88 3568 x
89 3416 s
90 3400 l
91 3246 h
92 3040 l
93 2954 o
94 2884 g
95 2859 x
96 2676 n

Teste 53
1 6532 l
2 5863 q
3 5519 n
4 5147 e
5 4989 t
6 4723 q
7 3868 f
8 3780 n
9 3606 l
10 3568 e
11 3400 q
12 3040 f
13 2884 t
14 2676 q

Teste 54
1 6939 g
2 5863 h
3 5675 l
4 5408 t
5 5225 q
6 5184 h
7 5147 q
8 4739 f
9 4723 g
10 3975 z
11 3780 l
12 3568 z
13 3040 t
14 2676 f

Teste 55
1 6860 a
2 6789 f
3 6406 q
4 5863 k
5 5843 l
6 5446 k
7 5408 k
8 5243 v
9 5236 a
10 5184 m
11 5155 m
12 5123 n
13 4973 n
14 4912 x
15 4905 k
16 4856 d
17 4739 e
18 4729 n
19 4630 d
20 4613 a
21 4514 p
22 4489 k
23 4440 l
24 4380 l
25 4342 o
26 4261 z
27 4236 a
28 4234 p
29 4134 q
30 4045 l
31 4035 e
32 4003 z
33 3975 n
34 3954 f
35 3907 k
36 3568 v
37 3503 m
38 2676 m
39 1961 o

Teste 56
1 6789 u
2 6433 d
3 6345 z
4 6225 a
5 6057 r
6 5945 s
7 5863 y
8 5835 y
9 5822 x
10 5705 u
11 5577 d
12 5545 z
13 5448 z
14 5446 a
15 5441 a
16 5355 y
17 5243 d
18 5184 y
19 5123 o
20 5110 p
21 4912 s
22 4856 z
23 4855 o
24 4729 x
25 4613 z
26 4489 d
27 4380 d
28 4370 q
29 4352 x
30 4261 p
31 4234 i
32 4155 i
33 4045 z
34 4003 z
35 3954 r
36 3749 d
37 3568 a
38 3156 z
39 2676 q

Teste 57
1 7293 m
2 7029 k
3 6985 i
4 6984 f
5 6939 b
6 6857 n
7 6789 t
8 6725 o
9 6707 b
10 6587 p
11 6575 y
12 6526 j
13 6522 t
14 6512 h
15 6480 c
16 6443 m
17 6345 f
18 6333 f
19 6279 f
20 6209 j
21 6203 w
22 6120 a
23 6111 t
24 6063 x
25 6057 j
26 6025 g
27 5934 j
28 5863 a
29 5853 l
30 5843 e
31 5822 p
32 5739 h
33 5730 u
34 5718 c
35 5687 g
36 5683 n
37 5639 e
38 5619 c
39 5587 o
40 5577 h
41 5543 n
42 5508 u
43 5448 m
44 5441 z
45 5393 q
46 5392 e
47 5354 k
48 5351 m
49 5336 w
50 5298 r
51 5273 s
52 5258 j
53 5243 g
54 5206 x
55 5190 x
56 5177 k
57 5161 p
58 5123 k
59 5119 q
60 5068 w
61 5027 g
62 4996 g
63 4972 h
64 4943 n
65 4912 e
66 4888 y
67 4855 q
68 4826 c
69 4798 q
70 4641 l
71 4616 l
72 4613 r
73 4607 z
74 4591 e
75 4589 k
76 4500 f
77 4382 k
78 4380 o
79 4352 l
80 4313 s
81 4247 t
82 4234 i
83 4229 x
84 4207 j
85 4114 k
86 4045 l
87 3999 o
88 3991 e
89 3954 x
90 3851 g
91 3742 w
92 3580 f
93 3568 k
94 3496 p
95 3193 x
96 2816 i
97 2676 l

Teste 58
1 7029 v
2 6984 u
3 6946 i
4 6857 r
5 6740 h
6 6725 l
7 6622 v
8 6587 o
9 6526 o
10 6512 f
11 6443 u
12 6333 b
13 6295 t
14 6209 p
15 6135 u
16 6120 t
17 6063 t
18 6025 b
19 5968 l
20 5863 f
21 5857 r
22 5843 u
23 5842 v
24 5804 x
25 5785 o
26 5754 g
27 5739 w
28 5718 y
29 5702 w
30 5695 n
31 5683 e
32 5652 q
33 5619 x
34 5600 e
35 5590 f
36 5577 s
37 5508 h
38 5489 b
39 5485 u
40 5441 m
41 5392 w
42 5391 d
43 5386 x
44 5365 p
45 5351 m
46 5328 b
47 5298 q
48 5258 l
49 5247 z
50 5210 v
51 5206 q
52 5177 t
53 5123 x
54 5122 h
55 5068 v
56 4996 j
57 4993 m
58 4983 y
59 4943 v
60 4888 z
61 4826 k
62 4822 f
63 4784 h
64 4730 s
65 4684 t
66 4671 q
67 4641 y
68 4613 u
69 4591 f
70 4553 u
71 4502 n
72 4500 b
73 4494 j
74 4461 x
75 4382 l
76 4380 x
77 4329 m
78 4313 x
79 4300 m
80 4234 h
81 4222 x
82 4208 e
83 4207 d
84 4087 k
85 4045 e
86 3991 g
87 3985 t
88 3869 o
89 3851 m
90 3842 w
91 3673 f
92 3621 b
93 3580 n
94 3555 y
95 3496 h
96 2926 u
97 2816 n

Teste 59
1 6807 a
2 6475 w
3 6002 r
4 5722 v
5 5488 s
6 5253 n
7 5116 b
8 5047 j
9 5005 o
10 4888 j
11 4887 t
12 4878 s
13 4830 o
14 4784 w
15 4684 v
16 4641 n
17 4591 j
18 4502 a
19 4494 k
20 4409 k
21 4382 k
22 4360 k
23 4329 o
24 4300 o
25 4282 n
26 4222 s
27 4207 j
28 4197 w
29 4045 r
30 3985 w
31 3851 s
32 3816 c
33 3673 n
34 3580 t
35 3496 c
36 2816 b

Teste 60
1 6475 d
2 6239 r
3 6222 x
4 6092 t
5 5965 f
6 5921 m
7 5869 n
8 5778 v
9 5722 x
10 5681 d
11 5600 c
12 5403 x
13 5253 k
14 5215 c
15 5047 t
16 4997 e
17 4888 k
18 4878 c
19 4825 k
20 4784 v
21 4758 y
22 4641 e
23 4591 e
24 4526 f
25 4502 x
26 4409 m
27 4360 f
28 4300 y
29 4222 n
30 4197 r
31 4079 o
32 3985 e
33 3937 k
34 3816 f
35 3580 c
36 2816 o

Teste 61
1 7394 w
2 6645 e
3 6443 c
4 6427 q
5 6423 w
6 6410 k
7 6295 q
8 6285 c
9 6239 q
10 6135 q
11 6092 t
12 6063 k
13 5968 x
14 5928 x
15 5921 w
16 5857 c
17 5842 h
18 5839 d
19 5785 n
20 5778 w
21 5740 r
22 5739 u
23 5702 v
24 5683 f
25 5681 z
26 5662 z
27 5625 q
28 5619 e
29 5590 r
30 5567 k
31 5557 x
32 5508 l
33 5485 y
34 5403 u
35 5392 q
36 5386 d
37 5351 w
38 5298 d
39 5291 q
40 5249 u
41 5247 n
42 5215 a
43 5206 x
44 5161 x
45 5160 a
46 5157 y
47 5153 l
48 5124 r
49 5123 u
50 5111 m
51 5068 w
52 5027 d
53 4997 r
54 4993 q
55 4975 c
56 4957 w
57 4943 m
58 4927 u
59 4925 q
60 4908 m
61 4878 d
62 4826 x
63 4793 t
64 4784 m
65 4685 h
66 4641 k
67 4607 u
68 4602 h
69 4587 v
70 4526 h
71 4409 x
72 4301 x
73 4300 w
74 4224 n
75 4197 y
76 4180 y
77 3985 d
78 3951 s
79 3816 r
80 3786 d
81 3777 q
82 3747 n
83 3669 w
84 3379 f
85 3322 w
86 2816 s
87 2439 r
88 1949 d

Teste 62
1 6645 e
2 6616 g
3 6569 t
4 6517 b
5 6480 f
6 6465 p
7 6427 t
8 6410 i
9 6285 h
10 6135 t
11 6069 e
12 6063 i
13 5928 t
14 5870 e
15 5857 v
16 5839 b
17 5778 j
18 5759 m
19 5739 c
20 5712 l
21 5683 z
22 5675 z
23 5662 e
24 5619 k
25 5607 k
26 5583 n
27 5567 d
28 5565 d
29 5514 j
30 5508 e
31 5403 m
32 5391 i
33 5386 l
34 5320 g
35 5298 n
36 5276 v
37 5249 g
38 5215 c
39 5169 y
40 5161 z
41 5157 g
42 5136 i
43 5124 g
44 5111 z
45 5027 e
46 4993 r
47 4957 i
48 4936 h
49 4927 i
50 4916 c
51 4908 p
52 4826 f
53 4804 z
54 4784 k
55 4641 g
56 4602 x
57 4586 z
58 4535 g
59 4526 f
60 4472 v
61 4403 t
62 4397 c
63 4366 k
64 4301 m
65 4267 t
66 4248 h
67 4224 y
68 4222 e
69 4180 e
70 4117 i
71 4077 i
72 4066 y
73 4052 e
74 4042 r
75 4032 f
76 3951 j
77 3819 c
78 3786 v
79 3747 c
80 3543 g
81 3525 j
82 3379 g
83 3299 g
84 3231 x
85 3011 m
86 2975 e
87 2816 y
88 1949 h

Teste 63
1 5815 e
2 5803 w
3 5790 b
4 5641 r
5 5576 b
6 5485 d
7 5432 m
8 5396 l
9 5320 f
10 5276 q
11 5215 i
12 5161 h
13 5136 j
14 5126 i
15 5111 j
16 5085 h
17 4993 e
18 4936 q
18 4936 s
20 4916 e
21 4826 w
22 4784 l
23 4737 a
24 4709 j
25 4646 i
26 4602 o
27 4569 j
28 4535 f
29 4472 l
30 4469 m
31 4443 e
32 4397 i
33 4301 b
34 4295 l
35 4289 x
36 4248 a
37 4222 x
38 4217 f
39 4195 r
40 4181 o
41 4117 y
42 4066 m
43 4042 r
44 3977 j
45 3951 b
46 3904 s
47 3902 p
48 3786 j
49 3663 o
50 3543 p
51 3379 r
52 3357 y
53 3231 m
54 2975 o
55 1949 d

Teste 64
1 7469 m
2 6812 p
3 6559 f
4 6527 f
5 6457 m
6 6393 p
7 6376 f
8 6305 g
9 6263 m
10 5912 s
11 5903 k
12 5803 c
13 5772 f
14 5686 s
15 5641 v
16 5638 w
17 5610 a
18 5556 l
19 5499 w
20 5496 b
21 5485 p
22 5396 u
23 5369 u
24 5276 w
25 5196 m
26 5161 a
27 5126 f
28 5085 m
29 5079 j
30 4936 f
31 4916 f
32 4826 i
33 4784 r
34 4727 v
35 4709 b
36 4602 g
37 4535 m
38 4469 l
39 4397 m
40 4295 s
41 4248 j
42 4217 c
43 4214 f
44 4181 m
45 4066 f
46 3977 s
47 3904 p
48 3786 i
49 3681 b
50 3576 c
51 3543 w
52 3357 k
53 2975 b
54 2939 c
55 2751 r

Teste 65
1 6931 h
2 6434 c
3 6294 k
4 6238 u
5 5922 k
6 5903 x
7 5772 h
8 5641 l
9 5620 v
10 5610 s
11 5499 n
12 5485 f
13 5462 f
14 5378 h
15 5369 m
16 5321 c
17 5315 d
18 5196 g
19 5194 g
20 5161 l
21 5126 k
22 5079 v
23 5021 h
24 5010 x
25 4957 m
26 4943 n
27 4916 f
28 4784 o
29 4762 s
30 4709 l
31 4671 f
32 4535 h
33 4441 e
34 4424 o
35 4397 k
36 4248 x
37 4214 e
38 4155 l
39 4066 d
40 3954 x
41 3904 k
42 3681 c
43 3629 k
44 3543 u
45 2975 c
46 2751 h

Teste 66
1 6915 l
2 6556 a
3 6434 c
4 6238 n
5 6174 u
6 6154 n
7 6108 c
8 5903 z
9 5641 h
10 5610 q
11 5485 w
12 5444 g
13 5403 h
14 5387 e
14 5387 z
16 5378 b
17 5321 u
18 5300 z
19 5224 u
20 5196 e
20 5196 q
22 5190 l
23 5161 g
24 5079 i
25 5010 e
26 4943 g
27 4921 e
28 4784 b
29 4730 q
30 4709 u
31 4639 b
32 4610 g
33 4576 k
34 4535 k
35 4510 p
36 4431 w
37 4424 l
38 4248 z
39 4181 i
40 4155 p
41 3954 q
42 3749 u
43 3681 u
44 3543 l
45 3230 b
46 2751 a

Teste 67
1 7776 v
2 7469 f
3 7225 p
4 7029 g
5 6946 l
6 6740 j
7 6734 i
8 6622 v
9 6616 m
10 6559 g
11 6556 q
12 6526 u
13 6517 b
14 6465 o
15 6457 k
16 6410 l
17 6403 z
18 6376 c
19 6342 j
20 6263 z
21 6238 v
22 6234 f
23 6154 d
24 6145 v
25 6135 r
26 6098 c
27 6063 n
28 5980 f
29 5944 g
30 5933 p
31 5903 d
32 5870 k
33 5839 a
34 5822 g
35 5759 g
36 5712 k
36 5712 l
38 5695 z
39 5675 k
40 5649 c
41 5646 u
42 5619 f
43 5610 z
44 5583 g
45 5580 l
46 5565 c
47 5562 b
48 5535 n
49 5533 q
50 5508 j
51 5505 o
52 5490 j
53 5444 q
54 5391 u
55 5387 l
56 5378 m
57 5300 n
58 5196 c
59 5190 p
60 5079 z
61 5071 l
62 5066 m
63 5062 o
64 5042 r
65 4996 g
66 4968 k
67 4943 h
68 4942 k
69 4941 h
70 4916 k
71 4852 i
72 4784 x
73 4709 j
74 4610 t
75 4579 f
76 4535 e
77 4528 w
78 4431 e
79 4248 i
80 4221 j
81 4181 z
82 4180 n
83 4163 e
84 4155 i
85 4148 k
86 4134 m
87 4069 q
88 4057 g
89 4008 u
90 3923 c
91 3901 d
92 3855 t
93 3749 w
94 3633 x
95 3543 f
96 3430 d
97 3420 p
98 3290 e
99 2751 o
100 2681 a

Teste 68
1 7469 v
2 7029 j
3 6740 y
4 6622 u
5 6559 l
6 6526 f
7 6465 u
8 6410 f
9 6376 s
10 6312 z
11 6283 v
12 6263 n
13 6234 m
14 6145 f
15 6124 m
16 6120 o
17 6098 n
18 6033 z
19 5980 o
20 5957 a
21 5933 a
22 5930 p
23 5870 m
24 5822 m
25 5813 w
26 5785 r
27 5762 a
28 5712 z
29 5695 a
30 5649 v
31 5644 l
32 5619 k
33 5603 p
34 5583 x
35 5565 p
36 5535 z
37 5508 p
38 5490 j
39 5469 q
40 5468 e
41 5459 f
42 5408 n
43 5391 i
44 5378 w
45 5319 u
46 5303 m
47 5296 l
48 5203 u
49 5196 w
50 5192 m
51 5150 x
52 5138 k
53 5079 x
54 5066 l
55 5042 u
56 4968 l
57 4963 a
58 4942 e
59 4916 r
60 4838 l
61 4784 r
62 4761 r
63 4741 s
64 4740 f
65 4734 u
66 4727 x
67 4702 v
68 4695 r
69 4647 y
70 4645 v
71 4639 v
72 4610 c
73 4535 a
73 4535 x
75 4527 c
76 4456 f
77 4431 d
78 4385 i
79 4373 a
80 4359 n
81 4271 d
82 4221 n
83 4180 a
84 4155 v
85 4134 y
86 4057 x
87 4017 o
88 3923 v
89 3902 c
90 3855 x
91 3837 y
92 3802 w
93 3633 o
94 3601 j
95 3430 r
96 3402 j
97 3290 c
98 3178 x
99 2687 n
100 2681 q

Teste 69
1 5799 o
2 3660 h
3 3178 h
4 2681 o

Teste 70
1 5226 f
1 5226 x
3 3660 x
4 2681 f

Teste 71
1 5520 u
2 5489 d
3 5480 r
4 5226 r
5 5189 a
6 4948 x
7 4592 d
8 4355 s
9 3923 x
10 3855 s
11 3802 d
12 3601 u
13 3402 a
14 2681 d

Teste 72
1 6369 z
2 6038 q
3 5870 n
4 5509 a
5 5489 d
6 5226 z
7 4948 m
8 4745 m
9 4658 d
10 4355 q
11 3855 n
12 3679 n
13 3601 n
14 2681 a

Teste 73
1 6388 h
2 6327 c
3 6309 u
4 6038 g
5 6005 i
6 5776 u
7 5665 s
8 5509 u
9 5438 j
10 5396 e
11 5383 g
12 5253 z
13 5226 n
14 5198 d
15 5192 d
16 5138 m
17 5119 d
18 5095 g
19 5066 j
20 5044 v
21 5035 d
22 5001 i
23 4986 b
24 4968 d
25 4942 c
26 4838 y
27 4761 s
28 4745 v
29 4740 s
30 4727 g
31 4695 h
32 4678 x
33 4645 g
34 4610 i
35 4557 m
36 4535 i
37 4500 n
38 4456 o
39 4426 i
40 4385 d
41 4359 i
42 4355 b
43 4271 o
44 4221 i
45 4155 x
46 4057 e
47 3804 g
48 3679 u
49 3644 y
50 3508 i
51 3447 s
52 2681 z

Teste 74
1 6481 s
2 6475 l
3 6449 r
4 6349 n
5 6327 g
6 6271 f
7 6133 w
8 6112 c
9 6038 o
10 5888 d
11 5796 z
12 5776 j
13 5683 u
14 5647 i
15 5619 x
16 5614 s
17 5509 q
18 5423 i
19 5396 w
20 5253 j
21 5198 f
22 5190 y
23 5169 s
24 5138 y
25 5095 z
26 5044 d
27 5001 u
28 4968 x
29 4881 e
30 4869 j
31 4838 i
32 4745 f
33 4727 x
34 4701 f
35 4678 n
36 4610 s
37 4578 g
38 4538 q
39 4535 c
40 4456 r
41 4385 e
42 4355 i
43 4272 o
44 4221 v
45 4057 l
46 3963 v
47 3912 k
48 3679 k
49 3508 s
50 3273 j
51 3075 x
52 2681 s

Teste 75
1 6374 l
2 5845 w
3 5732 d
4 5469 x
5 5438 k
6 5253 r
7 5211 k
8 5190 w
9 5138 d
10 5044 h
11 4968 r
12 4927 n
13 4869 x
14 4824 r
15 4745 g
16 4701 l
17 4610 n
18 4598 w
19 4574 h
20 4567 l
21 4538 w
22 4482 i
23 4472 h
24 4456 i
25 4355 k
26 4336 r
27 4221 o
28 4069 g
29 3963 l
30 3918 o
31 3875 o
32 3679 h
33 3273 k
34 2681 o

Teste 76
1 6756 u
2 6636 i
3 6205 k
4 5923 x
5 5894 c
6 5845 x
7 5655 y
8 5469 t
9 5441 y
10 5253 i
11 5192 z
12 5190 t
13 5136 q
14 5122 t
15 5044 u
16 4945 y
17 4927 u
18 4824 c
19 4722 z
20 4701 y
21 4640 l
22 4598 l
23 4589 s
24 4567 p
25 4519 t
26 4482 z
27 4456 k
28 4347 p
29 4336 y
30 4069 z
31 4005 u
32 3918 q
33 3679 s
34 2681 y

Teste 77
1 6636 d
2 6322 h
3 6080 o
4 5928 q
5 5923 o
6 5894 m
7 5845 b
8 5633 t
9 5469 m
10 5423 e
11 5253 h
12 5228 c
13 5190 p
14 5161 e
15 5158 b
16 5122 w
17 4999 d
18 4945 q
19 4928 w
20 4824 q
21 4701 b
22 4598 q
23 4567 b
24 4482 t
25 4479 d
26 4347 c
27 4279 q
28 4196 o
29 4169 q
30 4100 b
31 4069 o
32 3965 p
33 3918 d
34 3125 b
35 2681 e

Teste 78
1 6943 v
2 6322 b
3 6088 c
4 5928 t
5 5894 i
6 5677 p
7 5633 v
8 5528 y
9 5423 d
10 5379 e
11 5310 d
12 5228 p
13 5161 c
14 5122 j
15 5057 i
16 4945 v
17 4824 c
18 4726 x
19 4687 c
20 4598 c
21 4482 g
22 4349 f
23 4347 y
24 4196 f
25 4100 x
26 4090 y
27 4049 v
28 3965 d
29 3924 b
30 3885 c
31 3805 d
32 3716 g
33 3687 t
34 3643 j
35 3125 y

Teste 79
1 5962 m
2 5633 p
3 5439 v
4 5426 n
5 5423 t
6 5374 n
7 5310 m
8 5161 v
9 5057 b
10 4824 o
11 4687 e
12 4617 m
13 4484 b
14 4482 l
15 4347 m
16 4326 t
17 4100 s
18 4049 n
19 3924 y
20 3899 o
21 3870 s
22 3805 n
23 3687 o
24 3677 c
25 3665 l
26 3392 y
27 3125 c
28 2758 o
29 2155 e

Teste 80
1 8030 u
2 6278 u
3 6147 p
4 6022 p
5 5740 s
6 5633 s
7 5426 x
8 5374 c
9 5356 n
10 5161 n
11 4906 c
12 4835 r
13 4824 k
14 4818 x
15 4698 b
16 4692 u
17 4617 u
18 4482 u
19 4326 r
20 4071 n
21 4049 p
22 4045 q
23 3899 q
24 3805 b
25 3764 k
26 3758 v
27 3677 n
28 3392 v
29 2758 u

Teste 81
1 5992 k
2 5248 b
3 5167 i
4 4906 c
5 4824 g
6 4776 d
7 4746 g
8 4698 i
9 4617 g
10 4605 c
11 4537 g
12 4460 d
13 4326 c
14 4192 b
15 4049 k
16 3899 d
17 3764 b
18 3677 d
19 2758 b

Teste 82
1 5417 m
2 5400 b
3 5350 d
4 5248 b
5 4914 b
6 4906 l
7 4776 d
8 4698 b
9 4605 m
10 4557 l
11 4502 x
12 4460 l
13 4192 o
14 4149 k
15 3899 x
16 3897 o
17 3809 l
18 3677 k
19 3342 c

Teste 83
1 5870 w
2 5819 v
3 5073 t
4 4502 k
5 4192 v
6 3899 t
7 3809 b
8 3594 b
9 3342 w

Teste 84
1 6055 j
2 5978 t
3 5819 j
4 5338 k
5 5142 l
6 4502 o
7 4436 o
8 3899 t
9 3594 l

Teste 85
1 8030 y
2 6943 b
3 6727 b
4 6647 f
5 6475 f
6 6349 b
7 6311 b
8 6271 q
9 6147 c
10 6112 w
11 6091 d
12 6088 b
13 6055 v
14 5894 y
15 5888 d
16 5884 y
17 5868 q
18 5824 n
19 5819 s
20 5776 v
21 5754 s
22 5740 q
23 5649 y
24 5647 k
25 5619 b
26 5614 u
27 5607 v
28 5583 k
29 5535 e
30 5514 f
31 5510 z
32 5490 t
33 5468 k
34 5461 n
35 5426 n
36 5417 f
37 5408 i
38 5378 f
39 5356 s
40 5350 n
41 5303 q
42 5261 b
43 5250 v
44 5244 b
45 5203 s
46 5149 q
47 5142 z
48 5001 e
49 4996 s
50 4993 b
51 4942 k
52 4914 b
53 4910 t
54 4905 q
55 4776 g
56 4720 g
57 4654 k
58 4605 z
59 4436 t
60 4273 z
61 4189 i
62 4172 y
63 4020 w
64 3992 t
65 3941 x
66 3889 c
67 3699 u
68 3687 s
69 3594 x
70 3559 k
71 3001 f

Teste 86
1 7201 p
2 6943 b
3 6647 w
4 6549 x
5 6356 s
6 6349 b
7 6340 x
8 6271 h
9 6112 s
10 6110 a
11 6088 s
12 6050 w
13 5995 s
14 5967 h
15 5953 s
16 5894 d
17 5884 s
18 5850 d
19 5830 u
20 5824 a
21 5776 d
22 5747 i
23 5740 l
24 5710 z
25 5647 j
26 5614 n
27 5583 y
28 5529 n
29 5514 t
30 5490 d
31 5461 r
32 5417 i
33 5378 u
34 5367 q
35 5350 c
36 5261 m
36 5261 o
38 5244 u
39 5190 b
40 5149 h
40 5149 q
42 5128 j
43 5120 o
44 5001 n
45 4993 x
46 4919 d
47 4914 b
48 4912 l
49 4905 x
50 4720 z
51 4678 d
52 4605 b
53 4585 u
54 4574 t
55 4566 b
56 4434 c
57 4273 p
58 4240 p
59 4181 c
60 4172 h
61 3992 m
62 3976 y
63 3889 p
64 3824 r
65 3687 s
66 3559 c
67 3558 b
68 3395 y
69 3170 n
70 3133 b
71 3061 s

Teste 87
1 6905 l
2 6443 f
3 6240 k
4 6233 q
5 6213 u
6 6205 l
7 6195 d
8 5884 p
9 5853 a
10 5845 q
11 5830 x
12 5826 l
13 5776 d
13 5776 g
15 5745 w
16 5740 r
17 5647 n
18 5636 b
19 5583 q
20 5514 y
21 5480 u
22 5461 g
23 5378 w
24 5350 s
25 5261 t
26 5202 b
27 5190 w
28 5149 k
29 5120 b
30 5088 b
31 4993 l
32 4977 g
33 4933 s
34 4914 u
35 4909 w
36 4905 g
37 4770 x
38 4764 k
39 4684 t
40 4678 b
41 4585 a
42 4566 k
43 4512 q
44 4356 c
45 4273 f
46 4181 q
47 3992 l
48 3957 n
49 3889 b
50 3807 y
51 3687 q
52 3558 c
53 3468 r
54 3170 u
55 3061 l

Teste 88
1 6443 f
2 6234 v
3 6233 j
4 6205 n
5 6163 i
6 6125 z
7 6066 r
8 6028 n
9 5884 y
10 5845 m
11 5826 u
12 5776 i
13 5740 r
14 5636 v
